tid,pref_name,accession,organism,chembl_id,standard_value,standard_units,standard_type,chembl_id,smiles_processed
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,410,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1000,nM,IC50,CHEMBL347705,CCCCCCCCCCCCCCCC1=C(C(O)=CC=C1)CSC1NC2=C(N=1)C=CC(OC)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2630,nM,IC50,CHEMBL161788,CCCCCCCCCCCCCCCC1=C(C(OC)=CC=C1)CSC1NC2=C(N=1)C=CC(=C2)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2770,nM,IC50,CHEMBL161619,CCCCCCCCCCCCCCCC1=C(C(OC)=CC=C1)CSC1OC2C(N=1)=CC=CC=2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,57,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1060,nM,IC50,CHEMBL158495,CCCCCCCCCCCCCCCC1=C(C(OC)=CC=C1)CSC1SC2C(N=1)=CC=CC=2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2270,nM,IC50,CHEMBL159206,CCCCCCCCCCCCCCCC1=C(C(OC)=CC=C1)CSC1NC2=C(N=1)C=CC([N+](=O)[O-])=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6250,nM,IC50,CHEMBL353353,CCCCCCCCCCCCCCCC1=C(C(OCC)=CC=C1)CSC1NC2=C(N=1)C=CC(OC)=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1470,nM,IC50,CHEMBL158421,CCCCCCCCCCCCCCCC1=C(C(OCC)=CC=C1)CSC1NC2C(N=1)=CC=CC=2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,400,nM,IC50,CHEMBL66435,CS(=O)(=O)C1C=CC(C2N(N=C(CO[N+](=O)[O-])C=2)C2CCCCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,300,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2500,nM,IC50,CHEMBL67581,COC1C=CC(N2N=C(C(=O)CCCO[N+](=O)[O-])C=C2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,500,nM,IC50,CHEMBL2111539,CS(=O)(=O)C1C=CC(C2N(N=C(C=2)C=CCC[N+](=O)[O-])C2CCCCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1200,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,4000,nM,IC50,CHEMBL100250,CS(=O)(=O)C1C=CC(C2=C(SC=C2)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5000,nM,IC50,CHEMBL95246,COC1C=CC(C2SC=CC=2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,11000,nM,IC50,CHEMBL101503,CS(=O)(=O)C1C=CC(C2C(C3C=CC=CC=3)=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10000,nM,IC50,CHEMBL99828,CC1SC(=C(C2C=CC(S(=O)(=O)C)=CC=2)C=1)C1C=CC(F)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,4000,nM,IC50,CHEMBL100156,CS(=O)(=O)C1C=CC(C2C(C3C=CC=CC=3)=CSC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3000,nM,IC50,CHEMBL553088,CS(=O)(=O)C1C=CC(C2=C(SC(N)=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6000,nM,IC50,CHEMBL98489,CSC1C=CC(C2C(C3C=CC(S(=O)(=O)C)=CC=3)=CSC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,66000,nM,IC50,CHEMBL316786,CS(=O)(=O)C1C=CC(C2=C(SC(SC3C=CC=CC=3)=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,13000,nM,IC50,CHEMBL99517,CC1C=CC(C2SC=CC=2C2C=CC(S(=O)(=O)C)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,8000,nM,IC50,CHEMBL319306,CS(=O)(=O)C1C=CC(C2C(C3C=CC(F)=CC=3)=CSC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,8000,nM,IC50,CHEMBL305060,CS(=O)(=O)C1C=CC(C2=C(SC=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5000,nM,IC50,CHEMBL98903,COC1C=CC(C2C(C3C=CC(S(=O)(=O)C)=CC=3)=CSC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,19000,nM,IC50,CHEMBL317517,CS(=O)(=O)C1C=CC(C2=C(SC3=C2CCCC3)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,14000,nM,IC50,CHEMBL317606,CS(=O)(=O)C1C=CC(C2=C(SC([N+](=O)[O-])=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,4000,nM,IC50,CHEMBL99374,CC1C=CC(C2C(C3C=CC(S(=O)(=O)C)=CC=3)=CSC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,49000,nM,IC50,CHEMBL101459,CS(=O)(=O)C1C=CC(C2=C(SC(=C2)CC#N)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,86000,nM,IC50,CHEMBL99167,CS(=O)(=O)C1C=CC(C2=C(SC=C2)C2C=CC(O)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,34000,nM,IC50,CHEMBL144658,CCCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,26000,nM,IC50,CHEMBL144547,CCCCC#CCSC1C(OC(=O)CBr)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2000,nM,IC50,CHEMBL143339,CCCCCCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,800,nM,IC50,CHEMBL345018,CCCCC#CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7000,nM,IC50,CHEMBL357380,CCCCCC#CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,100000,nM,IC50,CHEMBL145029,CC(OC1C(SCCC2C=CC=CC=2)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9500,nM,IC50,CHEMBL358309,CC(OC1C(SCCCCCBr)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5000,nM,IC50,CHEMBL144806,CCCCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,12000,nM,IC50,CHEMBL144533,CC(OC1C(SCCCCCCBr)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,66000,nM,IC50,CHEMBL358097,CCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,11000,nM,IC50,CHEMBL356794,CCCCC=CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3000,nM,IC50,CHEMBL144920,CCCC#CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3500,nM,IC50,CHEMBL144218,CCCCCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10000,nM,IC50,CHEMBL145180,CC(OC1C(SCCCCCCI)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,62500,nM,IC50,CHEMBL25,CC(OC1C(C(O)=O)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,6500,nM,IC50,CHEMBL145412,CCCC#CCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,50000,nM,IC50,CHEMBL145071,CC(OC1C(SCCCCCC(O)=O)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,20000,nM,IC50,CHEMBL144232,CC#CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5000,nM,IC50,CHEMBL145727,CCC#CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,50000,nM,IC50,CHEMBL146005,CC(OCCCCCSC1C(OC(=O)C)=CC=CC=1)=O
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,25000,nM,IC50,CHEMBL143113,C#CCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7000,nM,IC50,CHEMBL145247,CCCCOCCSC1C(OC(=O)C)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7000,nM,IC50,CHEMBL144515,CCCCC#CC(SC1C(OC(=O)C)=CC=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,40,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3,nM,IC50,CHEMBL17184,C1=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CC3(C2)CC3)C=CC(F)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5,nM,IC50,CHEMBL278492,CC1SC(=C(N=1)C1C=CC(Cl)=CC=1)C1C=CC(S(=O)(=O)N)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,38,nM,IC50,CHEMBL17101,CC1SC(=C(N=1)C1C=CC=CC=1)C1C=CC(S(=O)(=O)N)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,24,nM,IC50,CHEMBL280093,CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC(Br)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2480,nM,IC50,CHEMBL276762,COC1=C(F)C=C(C2N=C(SC=2C2C=CC(S(=O)(=O)N)=CC=2)C2C(Cl)=CC=CC=2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,28,nM,IC50,CHEMBL416902,CC1SC(=C(N=1)C1=CC(F)=C(OC)C=C1)C1C=CC(S(=O)(=O)N)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,59,nM,IC50,CHEMBL16996,COC1=C(F)C=C(C2NC(SC=2C2C=CC(S(=O)(=O)N)=CC=2)=NCC2C=CC=CC=2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,13,nM,IC50,CHEMBL17739,C1C=C(C2SC(=C(N=2)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)N)=CC=2)C(Cl)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,29,nM,IC50,CHEMBL17062,CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9,nM,IC50,CHEMBL276324,C1=C(C2N=C(SC=2C2C=CC(S(=O)(=O)N)=CC=2)COC2C=C(Cl)C=C(Cl)C=2)C=CC(F)=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,18,nM,IC50,CHEMBL17075,CC1SC(=C(N=1)C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC(Cl)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3,nM,IC50,CHEMBL340573,CS(=O)(=O)C1C=CC(C2=C(C3C=CC(Cl)=CC=3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,21,nM,IC50,CHEMBL405623,CS(=O)(=O)C1C=CC(C2=C(C3=CC4OCOC=4C=C3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,50,nM,IC50,CHEMBL274990,CS(=O)(=O)C1C=CC(N2N=C(C(F)(F)F)C=C2C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,100,nM,IC50,CHEMBL7162,CS(=O)(=O)NC1=C(OC2CCCCC2)C=C([N+](=O)[O-])C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3,nM,IC50,CHEMBL111590,C1CC(=C(C2C=CC(Cl)=CC=2)C1)C1C=CC(S(=O)(=O)N)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2,nM,IC50,CHEMBL111321,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(Cl)=C(Cl)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10,nM,IC50,CHEMBL42485,CS(=O)(=O)C1C=CC(C2=C(SC(Br)=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2,nM,IC50,CHEMBL111562,COC1C=CC(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2900,nM,IC50,CHEMBL336011,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1C=C(F)C(F)=C(F)C=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5,nM,IC50,CHEMBL109623,CN(C1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)C=C1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,0.5,nM,IC50,CHEMBL108201,COC1C=CC(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,870,nM,IC50,CHEMBL109030,CS(=O)(=O)C1C=CC(C2=C(C3C=CC(C(F)(F)F)=CC=3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3,nM,IC50,CHEMBL127674,CC1C=CC(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9,nM,IC50,CHEMBL111095,COC1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,900,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,170,nM,IC50,CHEMBL110846,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(F)=C(C(F)(F)F)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,20,nM,IC50,CHEMBL287919,CS(=O)(=O)NC1=C(SC2=C(F)C=C(F)C=C2)C=C2C(=O)CCC2=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,51,nM,IC50,CHEMBL111657,CS(=O)(=O)C1C=CC(C2=C(C3=CC(F)=C(F)C=C3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,30,nM,IC50,CHEMBL322949,CS(=O)(=O)C1C=CC(C2=C(C3=CC(Cl)=C(F)C=C3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,7,nM,IC50,CHEMBL265562,C1CC(=C(C2C=CC(F)=CC=2)C1)C1C=CC(S(=O)(=O)N)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,18,nM,IC50,CHEMBL111787,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(F)=C(F)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,9,nM,IC50,CHEMBL321643,COC1C(Cl)=CC(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)=CC=1Cl
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,140,nM,IC50,CHEMBL324863,COC1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,16,nM,IC50,CHEMBL111427,COC1=C(F)C=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,120,nM,IC50,CHEMBL111314,COC1=C(F)C=C(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2,nM,IC50,CHEMBL111356,CN(C1=C(Cl)C=C(C2=C(C3C=CC(S(=O)(=O)N)=CC=3)CCC2)C=C1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10,nM,IC50,CHEMBL111786,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC(Cl)=C(F)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,26,nM,IC50,CHEMBL274893,CS(=O)(=O)C1C=CC(C2=C(C3C=CC(F)=CC=3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,760,nM,IC50,CHEMBL323732,CS(=O)(=O)C1C=CC(C2=C(C3=CC(F)=C(C(F)(F)F)C=C3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,150,nM,IC50,CHEMBL111057,C1CC(=C(C2C=CC(C(F)(F)F)=CC=2)C1)C1C=CC(S(=O)(=O)N)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2,nM,IC50,CHEMBL424063,C1CC(=C(C2C=CC(S(=O)(=O)N)=CC=2)C1)C1=CC2OCOC=2C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,17,nM,IC50,CHEMBL321160,COC1C(Cl)=CC(C2=C(C3C=CC(S(=O)(=O)C)=CC=3)CCC2)=CC=1Cl
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10,nM,IC50,CHEMBL111597,CS(=O)(=O)C1C=CC(C2=C(C3=CC(Cl)=C(Cl)C=C3)CCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5,nM,IC50,CHEMBL865,CC1ON=C(C=1C1C=CC(S(=O)(=O)N)=CC=1)C1C=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,10000,nM,IC50,CHEMBL358246,CS(=O)(=O)C1C=CC(C2C(=CC3OCOC=3C=2)CC2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1000,nM,IC50,CHEMBL153767,CS(=O)(=O)C1C=CC(C2C(C(=O)C3=CC(F)=CC=C3)=CC3OCOC=3C=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,300,nM,IC50,CHEMBL122,CS(=O)(=O)C1C=CC(C2=C(C(OC2)=O)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,54,nM,IC50,CHEMBL118,CC1C=CC(C2N(N=C(C(F)(F)F)C=2)C2C=CC(S(=O)(=O)N)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,50,nM,IC50,CHEMBL151042,C1C=CC(CC2C(C3C=CC(S(=O)(=O)N)=CC=3)=CC3OCOC=3C=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,200,nM,IC50,CHEMBL357315,CS(=O)(=O)C1C=CC(C2C(=CC3OCOC=3C=2)C=C2CCCCCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,70,nM,IC50,CHEMBL347720,CS(=O)(=O)C1C=CC(C2C(=CC3OCOC=3C=2)C=C2CCCCC2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,5,nM,IC50,CHEMBL91832,CC1(C(=O)C(=C1C1C=CC(S(=O)(=O)C)=CC=1)C1C=CC(F)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1.2,nM,IC50,CHEMBL91118,C=C1C(=C(C2C=CC(S(=O)(=O)C)=CC=2)C1)C1C=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2.2,nM,IC50,CHEMBL92443,C=C1C(C(=C1C1C=CC=CC=1)C1C=CC(S(=O)(=O)C)=CC=1)(C)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,110,nM,IC50,CHEMBL328003,CS(=O)(=O)C1C=CC(C2=C(C(=O)C2)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2.8,nM,IC50,CHEMBL420987,CC1(C(=O)C(=C1C1C=CC(S(=O)(=O)C)=CC=1)C1C=CC=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,61,nM,IC50,CHEMBL330516,CC1(C(=NO)C(=C1C1C=CC(S(=O)(=O)C)=CC=1)C1C=CC=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,2.1,nM,IC50,CHEMBL42485,CS(=O)(=O)C1C=CC(C2=C(SC(Br)=C2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,1.1,nM,IC50,CHEMBL92154,CS(=O)(=O)C1C=CC(C2=C(C3C=CC(F)=CC=3)CC3(C2)CC3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,530,nM,IC50,CHEMBL328521,CC1(C(O)C(=C1C1C=CC(S(=O)(=O)C)=CC=1)C1C=CC=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,49,nM,IC50,CHEMBL6,CC1N(C(=O)C2C=CC(Cl)=CC=2)C2=C(C=1CC(O)=O)C=C(OC)C=C2
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,96,nM,IC50,CHEMBL92485,CC1(C(=O)C(=C1C1C=CC=CC=1)C1C=CC(S(=O)(=O)C)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,12,nM,IC50,CHEMBL90988,CS(=O)(=O)C1C=CC(C2C3(C(=O)C=2C2C=CC=CC=2)CCCC3)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,24300,nM,IC50,CHEMBL154,CC(C(O)=O)C1=CC2C(=CC(OC)=CC=2)C=C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,70,nM,IC50,CHEMBL153829,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(N=C2)CC2CC2)C2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,200,nM,IC50,CHEMBL155781,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(N=C2)CCC2CC2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,200,nM,IC50,CHEMBL154253,CC1(CN2N=CC(=C(C2=O)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)C)=CC=2)CC1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,260,nM,IC50,CHEMBL347842,CS(=O)(=O)C1C=CC(C2=C(OC3=NC=C(Cl)C=C3)C(=O)N(N=C2)CC2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,370,nM,IC50,CHEMBL155206,CS(=O)(=O)C1C=CC(C2=C(SC3C=CC=CC=3)C(=O)N(N=C2)CC2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,350,nM,IC50,CHEMBL158236,CC1C(CN2N=CC(=C(C2=O)C2C=CC=CC=2)C2C=CC(S(=O)(=O)C)=CC=2)=CC=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,30,nM,IC50,CHEMBL154480,CC1(C(CN2N=CC(=C(C2=O)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)C)=CC=2)C1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,50,nM,IC50,CHEMBL349564,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(N=C2)CC2SC=CC=2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,3,nM,IC50,CHEMBL155898,CS(=O)(=O)C1C=CC(C2=C(OCC3CC3)C(=O)N(N=C2)CC2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,600,nM,IC50,CHEMBL157720,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(N=C2)CC2SC=CN=2)C2C=CC(F)=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,60,nM,IC50,CHEMBL262744,CC1C(CN2N=CC(=C(C2=O)C2C=CC(F)=CC=2)C2C=CC(S(=O)(=O)C)=CC=2)C1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,100,nM,IC50,CHEMBL158310,CC(=CCN1N=CC(=C(C1=O)C1C=CC(F)=CC=1)C1C=CC(S(=O)(=O)C)=CC=1)C
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,20,nM,IC50,CHEMBL157730,CS(=O)(=O)C1C=CC(C2=C(OC3C=CC(F)=CC=3)C(=O)N(N=C2)CC2C=CC=CC=2)=CC=1
126,Cyclooxygenase-2,P35354,Homo_sapiens,CHEMBL230,200,nM,IC50,CHEMBL157016,CS(=O)(=O)C1C=CC(C2=C(C(=O)N(N=C2)CC2CC2)C2C=CC(F)=CC=2)=CC=1
